            N=1            N=2           N=10          N=100
        8.08393       -2.95432      -0.161888       0.712174
       0.578641        62.2783      -0.794675        4.83423
       -7.86855       0.865944      -0.280373       -1.39838
       0.868663        1.55195      -0.212711       -4.28053
        1.31867       0.669373        4.21047      -0.817383
       0.575336       -8.32287       -1.91621      -0.566404
       0.463394        2.63323      -0.715782       0.600086
       0.179129         2.8233      0.0241491       0.523157
       0.201351       0.769206        3.64088         12.316
        11.5153        0.38008      -0.155433       -3.65592
      -0.555302       -1.45962        1.15477        -10.739
       -2.74962      -0.511823        29.8969        7.85599
        -1.1239      0.0506908        2.00508       0.563061
        1.54007       -22.1112     -0.0795207       0.588081
       -1.51293        2.45606       -1.12143       -11.0795
       -3.49109       0.133355       0.510483       -2.19799
     -0.0909223       0.311176      -0.542084      -0.300759
        5.91818        2.13955       0.748774       0.134368
       0.141397      -0.074163       -1.57991      0.0858284
       0.451419        1.53072       -2.10883       0.170833
        2.03005        1.03908        2.11882      -0.780939
       -3.15947        1.10453     -0.0306062       0.175079
     -0.0734918       0.119635       -2.37046      -0.322527
      -0.603027        3.02536        2.63869       0.238475
        2.38437       0.352777      0.0457031       -17.6127
       0.847672      -0.650139        5.16774     -0.0436725
        0.62788      0.0972147       -28.2061       0.650452
       0.428828       0.267103      -0.632193        -2.1086
      -0.423189      -0.051943        0.83591       0.427945
       -4.07746       0.215308       -1.09222      0.0229877
       -7.64397       -0.56859     -0.0118931     -0.0380865
       0.160661      -0.821714        3.88889       0.322607
      -0.442076      -0.261856       -4.37432      -0.674524
       0.497568        1.10006       -2.27278       0.627111
       -2.29132      -0.738073        10.3047       -85.9533
       -1.70533       -2.03303        7.24532       0.688163
       -1.01615       0.382731       0.247018       0.804181
        1.48799       -4.43794      -0.102319       0.317722
        66.4918       -7.14042        4.69636       0.100522
      0.0128997       -1.06695     -0.0879295       0.349868
       0.500604       -4.98403       -1.43613       -10.6236
       -9.43469       0.259299         1.1511       -3.45013
       0.550431       -21.2541       0.237674      -0.955234
       0.241834       0.784259        6.56236      -0.853172
      0.0627577      -0.659233       0.342191          0.566
     -0.0160899       0.211936      -0.250836       -10.1516
       -3.20903        1.33675       0.192781        2.26029
      -0.242942       -1.97037        -2.1695       -4.68443
        -3.4321         1.0785      -0.684847      -0.511372
        1.69764      -0.138695       -2.48168      0.0845425
       -2.47592         2.6901        23.0062        5.96863
        117.043      -0.160316      -0.703825       -2.12859
      -0.204953      -0.595477       -1.47429      -0.839289
      -0.206021       0.227469       0.396753       -6.73794
       -2.92682       -1.03999       -2.93244      -0.831303
        -2.0031        1.17015      -0.333674      -0.605663
       0.503033        0.53165     0.00899697      -0.755828
      -0.601558       -1.65876      -0.171797       0.233497
        359.165       0.938612      -0.163705        3.39792
       -27.3984       -0.29201      -0.795286     0.00639649
        -1.0551      -0.621069       0.877343        16.0084
        7.39382         4.5765      -0.849471        6.61061
      0.0965888       -0.74524       0.450663        1.14699
        1.31817        1.05406      -0.883027          10.07
       -1.18849        1.55404       0.779362        1.44525
        1.15001      0.0873355        4.98928        1.27817
       0.122456       -1.39996      -0.185929       -0.63116
        1.20558       -1.99052        -1.7758        1.14749
       0.621925     -0.0732492       -1.06125      -0.121721
       -0.21981       -2.14801       -1.47188       -3.19509
        1.09587           1.54       0.505764        1.73898
      -0.594489         -0.495        0.57422     -0.0361825
       0.815244       -1.20561      0.0734171      -0.554989
        1.79243      0.0912853      -0.072024       -1.54879
        2.82157        1.71165        78.3534       0.655344
        1.54787       -2.12121       0.609499       -3.05364
       -2.07401        4.08104         5.3204       -4.62355
        0.92033       0.538414        2.53325       0.114207
      -0.632904       -1.83482      -0.264438       -1.35655
       -4.23007        7.12922       0.128864       -2.02113
      -0.455045       -9.73604       -1.25245        1.58625
      -0.155341       -2.20365        4.44232       0.584017
       -33.3026        1.39773       -2.43107       0.304051
        3.98295       -4.65653       0.604011      -0.648948
      -0.736076      -0.893038      -0.257415       -728.579
        11.8187      -0.738625       0.425135        0.33529
      -0.168879       -10.4446       0.781268        0.29856
        2.79083      -0.730311      -0.685122       -2.71687
       0.195919        1.59267        2.07337       0.504464
      -0.126879       -1.00326       -3.71507       0.721241
      -0.900406      0.0538148       -1.97284       0.355747
       -1.44835        4.08971        1.86273      -0.535783
        4.10628       -1.84375       -5.73563       -1.88364
       -1.50654        0.19416       0.159705       -4.47606
       0.819911       -1.54222         2.8303      0.0891651
      -0.185156      -0.870152        1.84135       0.104034
      -0.029367     -0.0500776     -0.0836379       -2.38329
       -4.78207        -67.302      -0.645522        1.82159
        1.09794         2.3622       -1.40104        38.2785
       -0.17965     -0.0732006        1.38389        2.57857
      -0.771551      -0.399735      -0.531344        1.16383
      -0.821866       -2.58302        -2.0816       -2.85718
      -0.390795       -1.44243       -1.34603       -10.5054
      -0.167164       -40.5757        9.49251        35.1453
       -7.84567        2.84926     -0.0772598       -4.63217
        1.22626        2.32862       -0.31949       -9.77049
       -2.80889        4.79842       -9.80915       0.577211
       0.239559      -0.418001        2.28538        5.94212
        9.13994       0.977582      -0.196065       0.878358
       -2.95848        3.22112      -0.385791       -1.18384
       -1.42841       -24.9606        8.53495      -0.816424
       -0.37835       0.845546       0.101618        -1.1682
       -1.22534      -0.842203       -6.75077      -0.927358
       -158.691        1.46777      -0.173101       0.123977
       -4.91548        3.39635      -0.474509       -1.20969
       0.721965        -1.2113      -0.338597      -0.544029
       -11.8157      -0.317787     -0.0129062     0.00529271
        9.60465       0.712062       0.622071     -0.0164567
      -0.692611      -0.702428      -0.142393       0.426071
      0.0495785       -81.1454        32.1716        4.68762
       -2.28292       -0.60473        3.09747       -6.40171
        12.4988      -0.610242       -1.33565        1.81859
        6.71593       -2.16531        -1.3806        1.40333
        12.4457       -2.20986      -0.501135      0.0861845
        29.9145        8.92074      -0.912873      0.0886621
       0.233065       0.159132      -0.515897      -0.493627
      -0.712145        3.94769        3.81894      -0.390218
     -0.0236446        9.22506       0.974028       0.391714
        2.49794        2.60321       0.052126       0.648373
       -1.54972      -0.858929       -1.00328        1.88667
        3.34514        4.59259      -0.185957        2.13106
       -1.43314      -0.961922       0.173003       0.167587
      -0.421634       0.492422       0.672664     -0.0496712
      -0.158292       0.605177         1.6811        1.75394
         7.0138        3.61976         2.4936      -0.296764
