            N=1            N=2           N=10          N=100
       0.189546        0.61208        1.39388        1.04462
       0.525794       0.179386        0.84423        1.05224
       0.342863       0.260386       0.627955        1.19298
       0.893333        1.12948        0.89853       0.912722
       0.808188       0.627795       0.950696         1.0074
        2.83223        1.62594       0.691132        1.12773
        1.12391       0.909582       0.558327       0.973801
      0.0705804        2.00811       0.907275        1.05116
        1.87424       0.609344       0.439698        1.11073
        0.28808       0.598994       0.814542       0.984666
        1.59381       0.923074        1.22419        1.06738
      0.0789512        1.23311       0.509413        1.02119
      0.0211377        3.29397       0.844662       0.960333
       0.650659      0.0610726       0.910257        1.09006
       0.329956       0.083454        0.84689        1.00022
       0.266156       0.658603        1.05958        0.96959
       0.642586        1.74633       0.650886        1.02553
        1.46253       0.392903       0.666186        1.10792
       0.148735       0.946489        0.79282       0.937928
       0.188661       0.340264        1.05828       0.951603
       0.201608        1.41449        1.04308        0.96617
        0.72098        1.48663         1.0225        1.02596
        3.26698       0.230449       0.631406       0.950671
       0.803206        1.65416       0.924188        1.02119
        1.62509       0.680821        0.99408        1.18584
       0.156188        0.37848       0.717916        0.87029
        1.77016       0.710669        1.16283        1.07072
        1.01824        0.69275       0.544009        1.14964
      0.0116632         3.0206       0.863188        1.07342
       0.967573       0.948607       0.876664       0.990256
        2.77755        1.51667        0.87633       0.989305
       0.354161       0.863343       0.677166        1.01822
        1.42803        1.03016       0.820189        1.14251
        1.49315       0.158839       0.947858       0.901258
       0.517566        1.02827        1.22761       0.925648
       0.558876       0.612292       0.444563       0.915201
        1.53841       0.276092       0.678566        1.00128
       0.521168       0.253003       0.736972        1.08682
       0.419576       0.125699        1.59033        1.05861
       0.198209        1.48908        1.68071        1.01602
      0.0226704        1.83517         0.8056        1.03053
        1.81262       0.130486       0.734539         1.0578
       0.521972        2.75038        1.03633        0.91911
       0.662541        1.76029        1.63993       0.965271
        2.10596       0.522265       0.582925        1.08897
       0.893211       0.628752       0.774025       0.917115
       0.396493       0.558861       0.686684        1.12797
       0.965392       0.638766       0.766622       0.947847
       0.328848       0.208648       0.990244       0.895511
       0.650646        1.29523       0.641063       0.889299
       0.766202       0.456998        1.39346       0.907172
       0.429242        1.23926        1.13487        1.00342
        1.18054        1.18409        1.36126        1.08298
       0.279813        1.56427         1.2791         1.1572
       0.423808        2.22434       0.681689        1.12218
        1.52262        0.69048        1.16843        1.05535
        2.05865       0.815145       0.744078        1.11865
       0.148791       0.508692       0.521699       0.888951
       0.258485        1.00617       0.613346       0.909402
        2.38794        1.06037       0.973123        1.16663
        3.15657        2.78427       0.947881       0.934086
       0.145223        1.37045       0.905199        1.04164
        1.59153        0.26587         1.1541       0.833347
      0.0300507       0.610891        1.18446       0.995046
        2.29572       0.241961         1.0811       0.857109
        1.24944        1.83877       0.779089        1.05724
        2.94295       0.257458       0.898235       0.995903
       0.335162        1.07403       0.781512       0.917188
       0.609221       0.751935       0.492835        1.03395
       0.382611        1.19582       0.980532        1.12448
       0.355411        1.43147       0.758309       0.949288
       0.434592        2.05335       0.822317        1.02273
        1.09157       0.782932        0.95467       0.920236
        4.27571         1.7326       0.812378        1.09775
       0.182103        1.54957        1.23573       0.964278
